Item,Answer_resnet18,Answer_resnet34,Answer_resnet50,Answer_resnet101,Answer_resnet152,Answer_densenet121,Answer_densenet161,Answer_densenet169,Answer_densenet201,Answer_efficientnet_b0,Answer_efficientnet_b1,Answer_efficientnet_b2,Answer_efficientnet_b3,Answer_efficientnet_b4,Answer_vgg11,Answer_vgg13,Answer_vgg16,Answer_vgg19,Answer_mobilenet_v2,Answer_mobilenet_v3_large,Answer_mobilenet_v3_small,Answer_alexnet,Answer_shufflenet_v2_x0_5,Answer_shufflenet_v2_x1_0,Answer_squeezenet1_0,Answer_squeezenet1_1,Answer_inception_v3,True Label
528\8f9136fbd6bb14cdc9ab40fe646584c34f186d7d.jpeg,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone
528\e405966b5ce7542217f9110aecdf18dd9bc229ab.jpeg,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,sea snake,dial telephone,dial telephone,dial telephone,dial telephone,dial telephone,sundial,beaker,dial telephone,dial telephone,shield,caldron,sea snake,dial telephone
529\2775366928580e23d73938af8c789de0bee83294.jpeg,maillot,maillot,Band Aid,knee pad,knee pad,Band Aid,Band Aid,Band Aid,bonnet,Band Aid,maillot tank suit,bassinet,Band Aid,maillot,cardigan,pajama,brassiere,diaper,brassiere,Band Aid,Band Aid,poncho,Band Aid,knee pad,hamper,bonnet,clog,diaper
529\47e356a043f24274f353717329918a1c7ab61e7c.jpeg,crossword puzzle,diaper,diaper,diaper,diaper,diaper,diaper,diaper,stretcher,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,guinea pig,diaper,diaper,barbell,quill,syringe,diaper,diaper,nipple,nipple,diaper
529\5d0404b386488470c7660e33411bc8c26817613a.jpeg,swab,shower cap,swab,diaper,diaper,swab,diaper,swab,diaper,bassinet,swab,swab,swab,lotion,diaper,diaper,diaper,diaper,bassinet,lotion,shower cap,shower cap,shower cap,head cabbage,diaper,head cabbage,sunscreen,diaper
529\61dc996adf35261ef3156727006c7c68ce0a1211.jpeg,shopping basket,diaper,diaper,diaper,diaper,diaper,bow tie,maraca,diaper,diaper,diaper,Christmas stocking,diaper,diaper,shopping basket,Christmas stocking,Christmas stocking,Christmas stocking,pillow,diaper,pitcher,shopping basket,shopping basket,shopping basket,shopping basket,electric fan,poncho,diaper
529\698f0c2e61d5015a337162a7a395912bb7d0f0f3.jpeg,mouse,television,diaper,diaper,diaper,diaper,diaper,television,diaper,diaper,diaper,diaper,diaper,diaper,paper towel,diaper,diaper,diaper,diaper,bassinet,diaper,diaper,paper towel,paper towel,diaper,diaper,water jug,diaper
529\b00f669b8d88d7415c007140ba7b85a54fb3cc8d.jpeg,pillow,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,bassinet,diaper,pillow,diaper,diaper,punching bag,hamper,diaper,diaper,mosquito net,bassinet,sleeping bag,mosquito net,shower curtain,diaper,mosquito net,mosquito net,apron,diaper
529\c6f749e334e5fb8469a64e40a91109ebc856f81f.jpeg,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,butternut squash,diaper,diaper,diaper,diaper,diaper,diaper,wig,puffer,Siamese cat,wig,artichoke,diaper,diaper
529\c813df87dc34e5c867a76af640f539ba61b4da63.jpeg,shield,packet,maillot,envelope,bathing cap,packet,shield,maillot,apron,swimming trunks,jersey,maillot,bathing cap,soccer ball,soccer ball,football helmet,maillot,packet,pinwheel,jersey,buckle,soccer ball,cash machine,envelope,football helmet,football helmet,shield,diaper
529\df57d85c2518c30c391d10ab9ccbeb7db291be9a.jpeg,bassinet,paper towel,diaper,diaper,paper towel,diaper,diaper,cradle,diaper,paper towel,diaper,Italian greyhound,teddy,diaper,bonnet,bonnet,bonnet,paper towel,diaper,paper towel,paper towel,bassinet,bassinet,diaper,diaper,teddy,mosquito net,diaper
529\e71f3c1cb651721ee1f76954517b436d3d949599.jpeg,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,diaper,cardigan,diaper,diaper,diaper,diaper,diaper,diaper
53\2ae18ab84c126e4bc1fa6442b208b79e6fe0bc66.jpeg,garter snake,thunder snake,ringneck snake,thunder snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,thunder snake,ringneck snake,ringneck snake,thunder snake,ringneck snake,ringneck snake,water snake,garter snake,garter snake,ringneck snake,thunder snake,king snake,ringneck snake,thunder snake,ringneck snake,night snake,water snake,ringneck snake,thunder snake,ringneck snake
53\36c2619ebdd638ed94b1ebac9f5976424084e3ef.jpeg,crane bird,crane bird,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,swing,bow,ringneck snake,ringneck snake,bow,ringneck snake,unicycle,unicycle,crane bird,Indian cobra,ringneck snake,crane bird,Scotch terrier,crane bird,guenon,little blue heron,Mexican hairless,dung beetle,ringneck snake,ringneck snake
53\4c1dfdae35f69f3464c57fec0512abfa7ff1f7b5.jpeg,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake
53\5348fa4bbebcab591ed3e039faec25ede5814723.jpeg,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,garter snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake
53\63f13e04ebb35fabce223f3c8cd3f36c0c6f2499.jpeg,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake
53\6b2e99f7819e4532d5592e9b97e388a1cfcfedaa.jpeg,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake
53\91c9343d3368103c81bd786d3c3582d10114fd45.jpeg,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,garter snake,ringneck snake,chickadee,vine snake,ringneck snake,ringneck snake
53\d6cab600761ac3973f2757606316e3ab639af406.jpeg,stone wall,water snake,night snake,ringneck snake,ringneck snake,ringneck snake,night snake,water snake,night snake,water snake,sea snake,water snake,night snake,ringneck snake,stone wall,stone wall,stone wall,stone wall,slug,water snake,stone wall,diamondback,stone wall,stone wall,stone wall,stone wall,tarantula,ringneck snake
53\e5780f6e6933b36cb00e8d68b051215f21dcbacb.jpeg,thunder snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,thunder snake,thunder snake,thunder snake,thunder snake,ringneck snake,ringneck snake,ringneck snake,whiptail,garter snake,whiptail,ringneck snake,thunder snake,whiptail,water snake,ringneck snake
53\ecf956ab3af881e2c8d7e6116845f11202d3cdad.jpeg,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,ringneck snake,thunder snake,ringneck snake,garter snake,ringneck snake,ringneck snake,thunder snake,ringneck snake,ringneck snake
530\1d14f48e69d2665618a4dd0f576d3a1962e99c33.jpeg,harmonica,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,cassette player,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,cassette,digital clock,cassette,cassette,harmonica,harmonica,harmonica,harmonica,harmonica,digital clock
530\40a33ad75aee8ce6eea05b6854125b1c9f6f05e0.jpeg,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock
530\466a4672457645ac8569be5bfa34ec668d0ed86f.jpeg,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,cassette player,digital clock,digital clock,cassette,tape player,digital clock,digital clock
530\46795d5c05ef9d0c72fdb87e524e0cc82b1554a7.jpeg,digital clock,digital clock,CD player,CD player,CD player,CD player,CD player,CD player,CD player,CD player,CD player,radio,CD player,CD player,digital clock,digital clock,digital clock,digital clock,digital clock,CD player,CD player,digital clock,screen,CD player,home theater,digital clock,tape player,digital clock
530\6dbaa7ccd53225001984191c4e38901d03e00293.jpeg,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,lens cap,lens cap,reflex camera,digital watch,digital watch,digital watch,lens cap,reflex camera,lens cap,digital watch,reel,bottlecap,digital watch,digital clock
530\9b3a155ddb28f1a416d54dc3172b3db4c94f45ba.jpeg,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,odometer,odometer,digital clock,odometer,digital clock,digital clock,oscilloscope,digital clock,digital clock,digital clock,digital clock,digital clock,odometer,odometer,digital clock,digital clock,digital clock,digital clock,microphone,odometer,digital clock
530\be3432f75a58d9e1698856d2721a230c71e1d3b5.jpeg,digital clock,digital clock,scoreboard,scoreboard,scoreboard,digital clock,digital clock,digital clock,digital clock,scoreboard,scoreboard,scoreboard,scoreboard,scoreboard,digital clock,digital clock,scoreboard,scoreboard,digital clock,scoreboard,digital clock,odometer,joystick,digital clock,scoreboard,odometer,digital clock,digital clock
530\c4ccd61bd6b3259481709e322b2bcd1c47e6286a.jpeg,reflex camera,dumbbell,combination lock,combination lock,digital watch,barbell,reflex camera,power drill,reflex camera,Polaroid camera,Polaroid camera,switch,lens cap,lens cap,disk brake,power drill,reflex camera,switch,reflex camera,reflex camera,lens cap,disk brake,disk brake,reflex camera,disk brake,disk brake,lawn mower,digital clock
530\c93a4a0c07b5108a152c4038396bb2c5030d3780.jpeg,iPod,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,iPod,digital clock,laptop,digital clock,digital clock,digital clock,lighter,mailbox,street sign,mailbox,carpenter's kit,digital clock,digital clock
530\e43b3c0a715328c2fdd02204b4adc16621f89acb.jpeg,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,digital clock,remote control,digital clock,digital clock,digital clock
531\163f3edee71587cfe046690e19b3f13ee197c70b.jpeg,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch
531\57046239b83a6a0d519b27fa3ff34b964c0bc9b9.jpeg,pencil sharpener,Polaroid camera,digital watch,digital watch,digital watch,lighter,digital watch,digital watch,Polaroid camera,digital watch,pencil sharpener,digital watch,cellular telephone,digital watch,Polaroid camera,Polaroid camera,Polaroid camera,Polaroid camera,lighter,lighter,digital watch,hard disc,lighter,pencil sharpener,buckle,mousetrap,Polaroid camera,digital watch
531\6b9c361097f80d43d31e694f18fcf9ef2b9b6ed5.jpeg,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch
531\8264b2129b68d96477628ff4cd9b8a4917ae09f7.jpeg,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,stopwatch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch
531\96f3f19df5aa36a00ca1d95fa12edb5de7f0595c.jpeg,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital clock,digital clock,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,iPod,digital watch,digital watch,digital watch,digital watch,digital watch
531\c451d830117c8fbbd31ff9eedc4b7b25d8105f1c.jpeg,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch,digital watch
531\f90daffcdab2973dadda3a43e7e323bbbb2b9d37.jpeg,magnetic compass,magnetic compass,stopwatch,stopwatch,stopwatch,stopwatch,stopwatch,stopwatch,magnetic compass,stopwatch,stopwatch,digital watch,stopwatch,analog clock,digital watch,digital watch,stopwatch,digital watch,stopwatch,stopwatch,digital watch,digital watch,digital watch,stopwatch,stopwatch,digital watch,stopwatch,digital watch
531\f9aa4adc0adb794bcd400e8f5909d8277a956f6d.jpeg,digital clock,digital watch,digital watch,digital watch,digital clock,digital watch,digital clock,digital watch,digital clock,digital watch,digital watch,digital clock,digital clock,digital watch,digital clock,digital watch,digital clock,digital clock,digital watch,digital watch,digital clock,digital watch,switch,digital watch,digital clock,digital watch,digital clock,digital watch
531\fa038c273bb53376c8dfc80f4deae133f5d5f500.jpeg,magnetic compass,stopwatch,digital watch,stopwatch,digital watch,magnetic compass,magnetic compass,stopwatch,analog clock,magnetic compass,magnetic compass,stopwatch,magnetic compass,digital watch,digital watch,magnetic compass,digital watch,digital watch,magnetic compass,stopwatch,magnetic compass,analog clock,magnetic compass,magnetic compass,magnetic compass,digital watch,digital watch,digital watch
531\fb4b85287941890e7f5078b7776b5358c49d2fb3.jpeg,digital watch,analog clock,digital watch,stopwatch,digital watch,stopwatch,digital watch,analog clock,analog clock,digital watch,analog clock,magnetic compass,analog clock,analog clock,digital watch,magnetic compass,digital watch,magnetic compass,stopwatch,stopwatch,digital watch,digital watch,digital watch,digital watch,stopwatch,digital watch,analog clock,digital watch
532\1b7029855369971622955c36d57caac9c3ce0b4a.jpeg,jigsaw puzzle,restaurant,restaurant,dining table,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,dining table,restaurant,restaurant,restaurant,candle,restaurant,candle,restaurant,candle,jigsaw puzzle,restaurant,candle,restaurant,restaurant,candle,candle,dining table,dining table
532\59e3b9aba9f997823250d713f69861100041dc7d.jpeg,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,dining table,dining table,restaurant,restaurant,restaurant,restaurant,restaurant,four-poster,restaurant,restaurant,dining table,restaurant,restaurant,restaurant,four-poster,four-poster,dining table,four-poster,restaurant,restaurant,dining table
532\5b6c2f803fcfe2e751ba1a31a46d9baf1c7cfdeb.jpeg,restaurant,restaurant,restaurant,restaurant,dining table,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,butcher shop,restaurant,restaurant,restaurant,restaurant,dining table
532\64fe3bd53916ee59b7fca6ee981a1492a11a1bae.jpeg,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,plate,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,plate,dining table,shoe shop,restaurant,restaurant,restaurant,restaurant,dining table
532\6663c1bee95846fad0d54a6fc42bd4a350d7a889.jpeg,dining table,dining table,dining table,dining table,dining table,dining table,folding chair,dining table,dining table,dining table,dining table,dining table,dining table,dining table,dining table,dining table,dining table,dining table,dining table,dining table,dining table,restaurant,dining table,dining table,dining table,dining table,restaurant,dining table
532\cd7777cb57e99fa4cf925e315988f08507acffa6.jpeg,candle,candle,candle,jigsaw puzzle,candle,candle,candle,candle,candle,candle,candle,candle,candle,candle,candle,candle,candle,candle,candle,candle,candle,candle,jigsaw puzzle,candle,pajama,torch,candle,dining table
532\d41a05c6ccc910f271e24d6ca6f9566feca68e19.jpeg,plate,restaurant,plate,restaurant,restaurant,plate,restaurant,restaurant,restaurant,plate,plate,plate,restaurant,restaurant,plate,restaurant,plate,restaurant,plate,plate,plate,restaurant,plate,plate,plate,restaurant,plate,dining table
